age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y
31,management,divorced,tertiary,false,71,false,false,cellular,12,mar,119,1,true
61,admin,married,tertiary,false,1332,false,false,cellular,12,mar,156,1,true
37,management,single,tertiary,false,33,true,false,cellular,12,mar,186,1,true
58,self-employed,married,tertiary,false,5810,false,false,cellular,12,mar,139,1,true
30,management,single,tertiary,false,3473,false,false,cellular,12,mar,1209,2,true
47,blue-collar,married,secondary,false,238,true,true,cellular,13,mar,3076,1,true
60,technician,married,secondary,false,1740,false,false,cellular,13,mar,296,2,true
36,entrepreneur,divorced,tertiary,false,3407,false,false,cellular,16,mar,392,4,true
37,services,single,secondary,false,1045,false,false,cellular,17,mar,406,2,true
43,admin,married,secondary,false,132,false,false,cellular,17,mar,220,1,true
46,admin,married,secondary,false,974,false,false,cellular,17,mar,178,1,true
37,admin,single,tertiary,false,1000,true,false,cellular,17,mar,195,1,true
31,management,single,tertiary,false,115,false,false,cellular,17,mar,187,1,true
31,technician,married,secondary,false,180,false,false,cellular,17,mar,299,2,true
30,management,single,tertiary,false,201,true,false,cellular,17,mar,325,2,true
30,management,married,tertiary,false,8089,true,false,cellular,18,mar,232,2,true
32,admin,single,tertiary,false,8866,false,false,cellular,18,mar,278,2,true
35,admin,married,secondary,false,2,true,false,cellular,18,mar,194,1,true
59,technician,married,secondary,false,259,false,false,cellular,18,mar,224,1,true
33,housemaid,single,tertiary,false,1107,true,false,cellular,18,mar,201,1,true
41,services,single,secondary,false,-675,true,true,cellular,18,mar,147,4,true
59,admin,married,secondary,false,3735,false,false,cellular,18,mar,203,4,true
37,management,single,tertiary,false,1730,false,false,cellular,19,mar,167,1,true
31,services,married,secondary,false,447,false,false,cellular,19,mar,220,3,true
32,management,married,tertiary,false,376,true,false,cellular,23,mar,248,4,true
26,management,single,tertiary,false,2786,false,false,cellular,23,mar,415,1,true
53,technician,married,secondary,false,10185,false,false,cellular,23,mar,115,1,true
73,retired,married,tertiary,false,448,false,false,cellular,24,mar,136,1,true
34,unemployed,married,secondary,false,978,false,false,cellular,24,mar,132,1,true
46,management,divorced,tertiary,false,-130,true,false,cellular,24,mar,144,2,true
76,retired,divorced,primary,false,3049,false,false,cellular,24,mar,170,3,true
46,management,married,tertiary,false,11385,false,false,cellular,24,mar,269,3,true
83,retired,divorced,primary,false,46,false,false,cellular,25,mar,115,1,true
40,management,married,tertiary,false,0,true,false,cellular,25,mar,506,2,true
23,student,single,secondary,false,4126,false,false,cellular,25,mar,96,2,true
34,management,single,tertiary,false,212,false,false,cellular,25,mar,278,8,true
24,student,single,secondary,false,1250,false,false,cellular,25,mar,411,2,true
41,management,divorced,tertiary,false,25,true,true,cellular,26,mar,117,2,true
39,management,married,secondary,false,2981,false,false,cellular,26,mar,200,1,true
28,admin,single,secondary,false,1277,false,false,cellular,26,mar,475,1,true
34,technician,married,secondary,false,390,true,false,cellular,27,mar,95,2,true
77,retired,married,secondary,false,9601,false,false,telephone,27,mar,515,1,true
36,management,married,secondary,false,565,false,false,cellular,27,mar,300,1,true
58,management,married,tertiary,false,1384,true,false,cellular,27,mar,342,1,true
32,self-employed,single,tertiary,false,658,true,false,cellular,27,mar,283,1,true
38,admin,married,tertiary,false,1988,false,false,cellular,27,mar,164,2,true
46,admin,married,secondary,false,70,true,false,cellular,27,mar,229,2,true
27,student,single,secondary,false,213,false,false,cellular,27,mar,378,1,true
46,admin,married,secondary,false,-522,true,false,cellular,27,mar,243,3,true
59,retired,married,tertiary,false,9676,false,false,telephone,27,mar,234,2,true
19,student,single,primary,false,134,false,false,cellular,27,mar,271,2,true
25,management,single,tertiary,false,316,false,false,cellular,27,mar,347,2,true
23,management,single,tertiary,false,2143,false,false,cellular,30,mar,180,2,true
47,management,married,tertiary,false,3663,false,false,cellular,30,mar,364,3,true
22,admin,single,secondary,false,114,false,false,cellular,30,mar,517,1,true
27,management,single,tertiary,false,831,false,false,cellular,30,mar,1081,2,true
73,retired,divorced,primary,false,2308,false,false,telephone,30,mar,163,2,true
41,management,married,tertiary,false,1468,true,false,cellular,31,mar,237,3,true
30,admin,single,tertiary,false,311,false,false,cellular,31,mar,158,2,true
26,admin,single,secondary,false,274,false,false,cellular,1,apr,351,3,true
38,blue-collar,single,tertiary,false,172,true,false,cellular,1,apr,1176,1,true
46,management,divorced,tertiary,false,507,true,false,cellular,1,apr,1196,1,true
27,technician,single,tertiary,false,393,false,false,cellular,1,apr,165,2,true
63,self-employed,married,tertiary,false,-39,false,false,cellular,1,apr,387,2,true
19,student,single,unknown,false,779,false,false,cellular,1,apr,184,4,true
34,admin,married,secondary,false,1474,false,false,cellular,2,apr,739,2,true
32,admin,single,secondary,false,471,false,true,cellular,2,apr,243,3,true
33,management,single,tertiary,false,3161,true,false,cellular,2,apr,313,3,true
47,blue-collar,married,secondary,false,1612,true,false,cellular,2,apr,1164,1,true
48,admin,divorced,secondary,false,4099,false,false,cellular,2,apr,397,2,true
58,unknown,married,unknown,false,68,false,false,cellular,2,apr,268,1,true
50,management,married,tertiary,false,414,true,false,cellular,3,apr,707,1,true
26,blue-collar,single,secondary,false,5005,false,true,cellular,3,apr,117,1,true
39,blue-collar,married,secondary,false,1756,true,false,cellular,3,apr,939,1,true
55,blue-collar,divorced,secondary,false,1613,true,false,cellular,3,apr,296,1,true
41,self-employed,married,secondary,false,3123,true,false,cellular,3,apr,1203,2,true
54,entrepreneur,divorced,unknown,false,4736,true,false,telephone,6,apr,475,6,true
33,technician,single,tertiary,false,127,true,false,cellular,6,apr,583,2,true
42,management,single,tertiary,false,11891,false,false,cellular,6,apr,158,1,true
50,blue-collar,married,primary,false,4979,false,false,telephone,6,apr,180,1,true
40,management,married,secondary,false,754,false,true,cellular,6,apr,635,1,true
36,self-employed,married,secondary,false,1184,true,false,cellular,6,apr,1063,1,true
37,admin,married,secondary,false,1207,true,false,telephone,6,apr,1353,2,true
44,blue-collar,single,secondary,false,712,true,true,cellular,6,apr,740,3,true
37,technician,single,tertiary,false,3943,false,false,cellular,6,apr,1138,2,true
30,blue-collar,single,tertiary,false,297,false,false,cellular,7,apr,465,4,true
26,self-employed,single,secondary,false,3676,false,false,cellular,7,apr,148,1,true
47,unemployed,married,secondary,false,817,false,false,cellular,7,apr,721,4,true
46,blue-collar,single,tertiary,false,283,false,false,cellular,7,apr,299,1,true
25,admin,single,secondary,false,82,false,true,cellular,7,apr,104,2,true
51,blue-collar,married,secondary,false,4787,true,false,cellular,7,apr,895,1,true
56,technician,married,secondary,false,2847,false,false,cellular,8,apr,327,1,true
36,blue-collar,single,secondary,false,1822,true,false,cellular,8,apr,952,1,true
35,technician,single,secondary,false,16,true,false,cellular,8,apr,903,1,true
65,retired,married,secondary,false,20806,false,false,telephone,8,apr,523,2,true
54,unemployed,married,secondary,false,377,false,false,cellular,8,apr,1134,1,true
48,management,married,secondary,false,4415,true,false,cellular,8,apr,1032,3,true
32,technician,married,secondary,false,303,true,false,cellular,8,apr,150,1,true
60,admin,divorced,secondary,false,12039,false,false,telephone,8,apr,236,1,true
67,retired,married,secondary,false,1443,false,false,cellular,8,apr,245,1,true
27,technician,single,tertiary,false,4661,false,false,cellular,8,apr,114,1,true
32,management,single,tertiary,false,1781,false,false,cellular,8,apr,321,1,true
26,admin,married,secondary,false,3415,false,false,cellular,8,apr,209,1,true
33,management,single,tertiary,false,318,true,false,cellular,8,apr,1190,1,true
21,student,single,primary,false,423,false,false,cellular,8,apr,104,5,true
30,technician,single,secondary,false,2544,false,false,cellular,8,apr,108,2,true
27,student,single,secondary,false,2614,false,false,cellular,8,apr,143,2,true
30,services,single,secondary,false,1268,true,false,cellular,8,apr,105,4,true
36,blue-collar,married,secondary,false,536,true,false,cellular,8,apr,274,3,true
31,management,single,secondary,false,1088,true,false,cellular,8,apr,575,2,true
27,admin,married,secondary,false,1293,true,false,cellular,8,apr,1665,3,true
29,management,single,tertiary,false,1377,false,false,cellular,8,apr,548,2,true
38,blue-collar,single,secondary,false,2580,true,false,cellular,8,apr,1691,2,true
23,admin,single,tertiary,false,314,false,true,cellular,8,apr,142,4,true
38,technician,married,tertiary,false,206,false,false,cellular,8,apr,350,2,true
30,technician,single,secondary,false,3286,true,false,cellular,9,apr,743,1,true
41,services,married,secondary,false,803,true,false,cellular,9,apr,592,4,true
55,admin,married,unknown,false,2038,false,false,cellular,9,apr,394,1,true
33,technician,single,secondary,false,719,true,false,cellular,9,apr,448,2,true
53,admin,single,secondary,false,2892,false,false,cellular,9,apr,527,3,true
35,admin,married,secondary,false,898,true,false,cellular,9,apr,214,1,true
42,entrepreneur,married,secondary,false,0,true,false,cellular,9,apr,331,1,true
29,admin,married,tertiary,false,332,false,false,cellular,9,apr,179,1,true
68,retired,divorced,primary,false,695,false,false,cellular,9,apr,233,1,true
20,student,single,secondary,false,1819,false,false,cellular,9,apr,245,3,true
30,management,single,tertiary,false,2544,false,false,cellular,9,apr,152,2,true
32,blue-collar,married,secondary,false,759,true,false,cellular,9,apr,317,5,true
28,management,divorced,tertiary,false,229,true,false,cellular,9,apr,1042,2,true
45,blue-collar,married,secondary,false,96,true,false,cellular,13,apr,348,3,true
29,technician,single,secondary,false,110,true,false,cellular,13,apr,1036,1,true
31,blue-collar,married,secondary,false,1406,true,true,cellular,13,apr,1091,2,true
39,services,divorced,secondary,false,0,true,false,cellular,13,apr,1006,2,true
42,blue-collar,married,primary,false,2103,true,false,cellular,13,apr,384,2,true
35,management,single,tertiary,false,1599,true,true,cellular,13,apr,407,1,true
34,technician,single,tertiary,false,925,true,false,cellular,13,apr,709,1,true
26,management,single,tertiary,false,-3,false,false,cellular,13,apr,1022,2,true
29,services,divorced,secondary,false,84,true,false,cellular,13,apr,1101,2,true
44,self-employed,single,tertiary,false,1367,true,false,cellular,13,apr,1232,3,true
34,management,married,tertiary,false,703,true,false,cellular,14,apr,342,1,true
36,technician,married,secondary,false,15485,false,false,cellular,14,apr,461,1,true
33,management,married,tertiary,false,0,true,false,cellular,14,apr,535,3,true
34,management,single,tertiary,false,2646,false,false,cellular,14,apr,142,1,true
33,admin,single,secondary,false,572,true,false,cellular,14,apr,344,1,true
22,student,single,secondary,false,107,false,false,cellular,14,apr,125,1,true
32,technician,married,secondary,false,765,true,true,cellular,14,apr,850,2,true
36,services,single,secondary,false,-253,true,false,cellular,14,apr,1073,1,true
44,admin,divorced,secondary,false,0,false,false,cellular,14,apr,1594,1,true
65,retired,married,secondary,false,2,false,false,cellular,14,apr,450,1,true
62,retired,married,primary,false,1084,false,false,cellular,14,apr,505,1,true
61,self-employed,divorced,tertiary,false,6,true,false,cellular,14,apr,133,2,true
40,technician,single,tertiary,false,1175,false,false,cellular,14,apr,184,1,true
41,housemaid,married,primary,false,0,false,false,cellular,14,apr,168,1,true
24,management,married,unknown,false,448,false,false,cellular,14,apr,324,1,true
77,retired,divorced,tertiary,false,4659,false,false,cellular,14,apr,161,1,true
62,housemaid,married,tertiary,false,1528,false,false,cellular,14,apr,496,1,true
30,unemployed,married,tertiary,false,330,false,false,cellular,14,apr,111,1,true
29,admin,single,secondary,false,731,false,false,cellular,14,apr,107,3,true
36,management,married,tertiary,false,926,false,false,cellular,14,apr,216,1,true
29,unemployed,single,secondary,false,25,false,false,cellular,14,apr,207,2,true
78,unknown,married,unknown,false,2235,false,false,telephone,14,apr,300,3,true
65,management,married,secondary,false,587,false,false,cellular,15,apr,223,2,true
43,services,married,primary,false,2557,true,false,telephone,15,apr,165,2,true
70,retired,divorced,primary,false,275,false,false,cellular,15,apr,82,1,true
32,services,married,secondary,false,1129,true,false,cellular,15,apr,903,2,true
46,technician,married,secondary,false,2149,true,false,cellular,15,apr,282,2,true
33,management,single,tertiary,false,1271,true,false,cellular,15,apr,636,3,true
33,management,married,secondary,false,336,false,false,cellular,15,apr,179,3,true
33,admin,married,secondary,false,855,false,false,cellular,15,apr,110,1,true
57,services,married,primary,false,491,true,false,cellular,15,apr,1217,3,true
62,blue-collar,married,secondary,false,180,false,false,cellular,15,apr,389,2,true
32,services,single,secondary,false,133,false,false,cellular,15,apr,171,1,true
39,blue-collar,single,secondary,false,649,true,false,cellular,15,apr,668,1,true
